parcel_id,city,property_type_clean,last_sale_price,last_sale_date,square_feet,bedrooms,bathrooms,baths_full,baths_half,year_built,property_age,lot_size_acres,lot_size_sqft,total_rooms,property_type_encoded,property_type_target_encoded,location_median_price,location_price_per_sqft,location_sales_volume,location_level,neighborhood_median_price,neighborhood_price_per_sqft,has_neighborhood,zip_median_price,zip_price_per_sqft,zip_sales_volume,city_median_price,city_prestige_index,dist_to_train_station,dist_to_water,dist_to_downtown,dist_to_highway,assessment_total,assessment_land,assessment_building,appraised_total,appraised_land,appraised_building,assessment_to_appraisal_ratio,price_per_sqft_estimate,bedroom_to_sqft_ratio,land_to_building_ratio,effective_age
44-9-13-LT-27,Newtown,SingleFamily,504318.0,2023-09-26,1908.0,3.0,2.0,2.0,0.0,1997.0,28.0,1.0,43560.0,6.0,1,695000.0,490000.0,309.7345132743363,167,2,900000.0,387.8748370273794,0,555000.0,284.32377049180326,299,575000.0,0.85,10.490363724938332,28.32993767374952,5.0,2.645998564020857,290790.0,82390.0,200540.0,404190.0,117700.0,286490.0,0.7194388777555111,264.3176100628931,0.0015723270440251573,0.4108407300289219,28.0
56060-5-32-100-0,Norwalk,SingleFamily,645000.0,2023-09-26,1637.0,3.0,2.0,2.0,0.0,1997.0,28.0,0.5,21780.0,6.0,1,695000.0,684000.0,402.82685512367493,140,2,900000.0,387.8748370273794,0,645000.0,389.96372430471587,463,665000.0,1.05,2.9140282183103605,10.746930166463727,2.689941975572357,5.118783272602911,436290.0,206380.0,229910.0,623270.0,294830.0,328440.0,0.7000016044410929,394.0134392180819,0.0018326206475259622,0.8976556043669262,28.0
56060-5-35-21-0,Norwalk,SingleFamily,255000.0,2023-09-26,1045.0,3.0,1.0,1.0,0.0,1987.0,38.0,0.19,8276.0,6.0,1,695000.0,681000.0,386.6023275617372,164,1,681000.0,386.6023275617372,1,645000.0,389.96372430471587,463,665000.0,1.05,2.567214490937295,11.109984861786266,3.0478703942370613,4.087054299299808,224420.0,112850.0,111570.0,320600.0,161210.0,159390.0,0.7,244.01913875598086,0.0028708133971291866,1.0114726180872995,38.0
56060-5-85C-76-0,Norwalk,SingleFamily,1120000.0,2023-09-26,1722.0,3.0,2.5,2.0,1.0,2016.0,9.0,0.09,3920.0,8.0,1,695000.0,620000.0,360.1510310775486,224,1,620000.0,360.1510310775486,1,620000.0,369.04761904761904,311,665000.0,1.05,2.584162713629949,5.595198715880365,2.524837393070565,4.5067680859311565,773080.0,311440.0,460320.0,1102510.0,444910.0,657600.0,0.701199989115745,650.4065040650406,0.0017421602787456446,0.6765728189085853,9.0
10673,Milford,SingleFamily,410000.0,2023-09-26,1288.0,3.0,1.0,1.0,0.0,2006.0,19.0,0.09,3920.0,6.0,1,695000.0,537500.0,344.55128205128204,240,2,900000.0,387.8748370273794,0,495000.0,336.734693877551,736,490000.0,0.8,0.6064233888105742,15.111286698197105,5.0,6.605055817095717,225460.0,93870.0,126550.0,314890.0,134100.0,180790.0,0.7159960621169297,318.3229813664596,0.002329192546583851,0.7417621493480837,19.0
3008,Brookfield,SingleFamily,880000.0,2023-09-26,3405.0,4.0,3.5,3.0,1.0,2008.0,17.0,1.224,53318.0,8.0,1,695000.0,502500.0,268.14300960512276,132,2,900000.0,387.8748370273794,0,499900.0,266.7556029882604,127,502500.0,1.0,8.34222367947644,34.998356253828604,5.0,5.191766512304241,523610.0,100340.0,406070.0,723450.0,143350.0,580100.0,0.7237680558435275,258.44346549192363,0.0011747430249632893,0.24710025365084837,17.0
73070-S 006 3760,Stamford,SingleFamily,2000000.0,2023-09-26,3796.0,4.0,4.5,4.0,1.0,2005.0,20.0,1.96,85377.0,11.0,1,695000.0,825000.0,356.67963683527887,197,2,900000.0,387.8748370273794,0,970000.0,311.79684988749597,411,806000.0,1.1,4.394713991401522,7.220271405099034,4.0437104814635765,3.810035576037052,808610.0,280730.0,486590.0,1096180.0,401050.0,695130.0,0.7376616978963308,526.8703898840885,0.001053740779768177,0.5769333525144372,20.0
73070-W 004 1224,Stamford,SingleFamily,520000.0,2023-09-25,1176.0,3.0,1.0,1.0,0.0,1996.0,29.0,0.2583,11249.0,6.0,1,695000.0,730000.0,356.0975609756098,187,1,730000.0,356.0975609756098,1,755000.0,362.4579932789246,351,806000.0,1.1,2.2277301471166835,5.428932399668753,1.7737361032017829,2.2305559951234954,356920.0,242210.0,102590.0,492560.0,346010.0,146550.0,0.7246223810297223,442.17687074829934,0.002551020408163265,2.360951359781655,29.0
954900,Trumbull,SingleFamily,510000.0,2023-09-25,2035.0,4.0,2.0,2.0,0.0,1991.0,34.0,0.32,13939.0,10.0,1,695000.0,581050.0,319.34597416872765,220,2,900000.0,387.8748370273794,0,600000.0,323.18879612173447,672,600000.0,0.85,4.216595670171393,17.1202782613342,5.0,1.4883249973429713,255360.0,123900.0,120750.0,349500.0,177000.0,172500.0,0.7306437768240344,250.6142506142506,0.0019656019656019656,1.0260869565217392,34.0
4495,Milford,SingleFamily,385000.0,2023-09-25,1344.0,3.0,2.0,2.0,0.0,1997.0,28.0,0.11,4791.0,7.0,1,695000.0,430000.0,312.27305737109657,319,2,900000.0,387.8748370273794,0,465000.0,314.40162271805275,277,490000.0,0.8,1.5291861364694268,14.04619072953534,5.0,4.7665099887609585,188550.0,72350.0,113850.0,266000.0,103360.0,162640.0,0.7088345864661654,286.4583333333333,0.002232142857142857,0.6354852876592006,28.0
1716,Milford,SingleFamily,380000.0,2023-09-25,1466.0,3.0,2.0,2.0,0.0,2000.0,25.0,0.14,6098.0,7.0,1,695000.0,430000.0,312.27305737109657,319,2,900000.0,387.8748370273794,0,495000.0,336.734693877551,736,490000.0,0.8,1.1983486653325837,13.338487962003533,5.0,4.574661985926554,220700.0,91480.0,125850.0,310470.0,130680.0,179790.0,0.7108577318259414,259.2087312414734,0.0020463847203274215,0.7268970997218911,25.0
20-4-42-LT-7,Newtown,SingleFamily,850000.0,2023-09-25,2704.0,4.0,2.5,2.0,1.0,2002.0,23.0,2.11,91911.0,10.0,1,695000.0,600000.0,268.81720430107526,169,2,900000.0,387.8748370273794,0,600000.0,268.81720430107526,345,575000.0,0.85,7.02882119435047,29.790879019119785,5.0,6.3965880596050795,456990.0,132740.0,309520.0,631800.0,189630.0,442170.0,0.7233143399810067,314.3491124260355,0.0014792899408284023,0.4288575859395193,23.0
177191B0000,Fairfield,SingleFamily,1385000.0,2023-09-25,2907.0,4.0,2.5,2.0,1.0,2008.0,17.0,1.02,44430.0,8.0,1,695000.0,1050000.0,510.4521147301896,251,1,1050000.0,510.4521147301896,1,925000.0,446.42857142857144,673,800000.0,1.2,1.2653896305994348,10.611637332502973,5.0,3.8469744241211856,620130.0,379960.0,226380.0,866200.0,542800.0,323400.0,0.7159201108289078,476.4361885104919,0.0013759889920880633,1.678416821273964,17.0
1680,Milford,SingleFamily,390000.0,2023-09-25,1241.0,3.0,1.0,1.0,0.0,2000.0,25.0,0.11,4791.0,7.0,1,695000.0,430000.0,312.27305737109657,319,2,900000.0,387.8748370273794,0,495000.0,336.734693877551,736,490000.0,0.8,1.224959017599926,13.415140370455347,5.0,4.602959567513665,211450.0,90440.0,115210.0,293790.0,129200.0,164590.0,0.7197317812042615,314.26269137792104,0.0024174053182917004,0.785001301970315,25.0
2813-14,Bridgeport,SingleFamily,360000.0,2023-09-25,1496.0,4.0,1.0,1.0,0.0,1985.0,40.0,0.2185,9519.0,6.0,1,695000.0,365000.0,258.86524822695037,333,2,900000.0,387.8748370273794,0,340000.0,219.2134107027724,278,370000.0,0.65,2.5445800880990417,14.92725409233666,2.4175812576268436,1.4543255710748326,152670.0,66090.0,85120.0,216010.0,94410.0,121600.0,0.7067728345909912,240.64171122994654,0.00267379679144385,0.7764332706766918,40.0
73070-W 002 7120,Stamford,SingleFamily,580000.0,2023-09-25,1269.0,3.0,2.0,2.0,0.0,1998.0,27.0,0.1148,4999.0,6.0,1,695000.0,730000.0,356.0975609756098,187,1,730000.0,356.0975609756098,1,755000.0,362.4579932789246,351,806000.0,1.1,1.746682418975451,4.8262145829564105,1.4097974452422315,2.726709776340641,322820.0,197440.0,123510.0,458490.0,282050.0,176440.0,0.7040938733669219,457.0527974783294,0.002364066193853428,1.5985750141688932,27.0
03001500,Monroe,SingleFamily,392500.0,2023-09-25,1684.0,2.0,2.0,2.0,0.0,1997.0,28.0,1.02,44431.0,5.0,1,695000.0,545000.0,241.2571934484285,149,2,900000.0,387.8748370273794,0,561000.0,246.05263157894737,320,560000.0,0.75,8.851333415292492,21.61041874707516,5.0,1.0484631412133183,297040.0,105140.0,191200.0,423400.0,150200.0,273200.0,0.7015588096362777,233.07600950118766,0.0011876484560570072,0.5498953974895398,28.0
236-4,Bridgeport,MultiFamily_2-4,310000.0,2023-09-25,2112.0,4.0,2.0,2.0,0.0,1982.0,43.0,0.1067,4649.0,8.0,4,538750.0,409500.0,168.93564356435644,453,2,900000.0,387.8748370273794,0,420000.0,161.66281755196306,202,370000.0,0.65,1.8724086978590437,11.019399485848503,2.5373907866402687,1.4277025937239785,187842.0,95082.0,92760.0,268341.0,135831.0,132510.0,0.7000122977852806,146.78030303030303,0.001893939393939394,1.0250323415265201,43.0
1250570000,Fairfield,SingleFamily,925000.0,2023-09-25,1675.0,4.0,2.0,2.0,0.0,2006.0,19.0,0.1806,7865.0,6.0,1,695000.0,700000.0,439.0090937597993,316,2,900000.0,387.8748370273794,0,925000.0,446.42857142857144,673,800000.0,1.2,1.8627944629229742,11.705195584185148,5.0,2.5056061636249183,407260.0,231420.0,168770.0,571700.0,330600.0,241100.0,0.7123666258527199,552.2388059701492,0.0023880597014925373,1.3712152633761925,19.0
03100100,Monroe,SingleFamily,366000.0,2023-09-25,2950.0,3.0,1.5,1.0,1.0,1982.0,43.0,1.1,47916.0,9.0,1,695000.0,545000.0,241.2571934484285,149,2,900000.0,387.8748370273794,0,561000.0,246.05263157894737,320,560000.0,0.75,9.107795610975142,21.52068986131672,5.0,0.5613479363766771,354860.0,116060.0,238800.0,507000.0,165800.0,341200.0,0.6999211045364891,124.0677966101695,0.001016949152542373,0.4860134003350084,43.0
56060-5-17-35A-0,Norwalk,SingleFamily,475000.0,2023-09-25,1313.0,3.0,2.5,2.0,1.0,1987.0,38.0,0.1469,6400.0,7.0,1,695000.0,684000.0,402.82685512367493,140,2,900000.0,387.8748370273794,0,645000.0,389.96372430471587,463,665000.0,1.05,1.5634583417915668,8.927019240213546,1.4565135878367506,5.7653847623051035,418580.0,212840.0,205740.0,597960.0,304050.0,293910.0,0.7000133788213259,361.76694592536177,0.002284843869002285,1.03450957519199,38.0
6491,Milford,SingleFamily,378000.0,2023-09-25,1800.0,3.0,2.0,2.0,0.0,1971.0,54.0,0.14,6098.0,8.0,1,695000.0,510000.0,334.42622950819674,334,2,900000.0,387.8748370273794,0,495000.0,336.734693877551,736,490000.0,0.8,1.987678788479335,14.404391196193728,5.0,8.755893399651882,188980.0,100630.0,88350.0,269970.0,143750.0,126220.0,0.700003704115272,210.0,0.0016666666666666668,1.1389926428975665,54.0
56060-5-74-115-0,Norwalk,SingleFamily,600000.0,2023-09-25,2072.0,4.0,2.0,2.0,0.0,2003.0,22.0,0.18,7840.0,8.0,1,695000.0,620000.0,360.1510310775486,224,1,620000.0,360.1510310775486,1,620000.0,369.04761904761904,311,665000.0,1.05,1.5809093270582806,6.830492603959641,2.0696987345709417,3.0473601747409873,414930.0,156000.0,258930.0,592760.0,222860.0,369900.0,0.6999966259531682,289.57528957528956,0.0019305019305019305,0.6024794345962229,22.0
73070-S 011Z 5872,Stamford,MultiFamily_2-4,501000.0,2023-09-25,1942.0,5.0,2.0,2.0,0.0,2005.0,20.0,0.1966,8564.0,10.0,4,538750.0,676000.0,338.67735470941886,254,1,676000.0,338.67735470941886,1,710000.0,321.9954648526077,123,806000.0,1.1,1.7429017186739184,4.722640073929938,1.2462549123210038,1.275273252873177,482490.0,208440.0,260310.0,669640.0,297770.0,371870.0,0.7205214742249567,257.9814624098867,0.0025746652935118436,0.8007375821136338,20.0
2820-13,Bridgeport,SingleFamily,384000.0,2023-09-25,1472.0,4.0,2.0,2.0,0.0,1997.0,28.0,0.3668,15976.0,8.0,1,695000.0,365000.0,258.86524822695037,333,2,900000.0,387.8748370273794,0,340000.0,219.2134107027724,278,370000.0,0.65,2.3882206894939917,14.853904650378333,2.4333377449103417,1.5892238616082466,163200.0,75260.0,87940.0,233150.0,107520.0,125630.0,0.6999785545785975,260.8695652173913,0.002717391304347826,0.8558107800773255,28.0
73070-W 026 9184,Stamford,SingleFamily,650000.0,2023-09-25,2000.0,3.0,1.0,1.0,0.0,1996.0,29.0,0.2015,8776.0,8.0,1,695000.0,676000.0,338.67735470941886,254,1,676000.0,338.67735470941886,1,764000.0,333.9160839160839,464,806000.0,1.1,1.961992523878487,3.879103778396434,1.6827507199019882,0.3310917529553592,421790.0,228800.0,185000.0,591130.0,326850.0,264280.0,0.7135317104528615,325.0,0.0015,1.2367567567567568,29.0
2796-4,Bridgeport,SingleFamily,330000.0,2023-09-22,1576.0,3.0,1.5,1.0,1.0,1994.0,31.0,0.1555,6775.0,6.0,1,695000.0,365000.0,258.86524822695037,333,2,900000.0,387.8748370273794,0,372000.0,268.1081081081081,698,370000.0,0.65,2.8667706283549816,15.17922178366976,2.353105663829748,0.6509331610921265,145195.0,59815.0,82310.0,203030.0,85450.0,117580.0,0.7151406196128651,209.39086294416245,0.0019035532994923859,0.7267039241890414,31.0
56060-5-78-8-0,Norwalk,SingleFamily,1465000.0,2023-09-22,2774.0,5.0,4.5,4.0,1.0,1997.0,28.0,2.39,104108.0,10.0,1,695000.0,1100000.0,501.5959872321021,127,1,1100000.0,501.5959872321021,1,620000.0,369.04761904761904,311,665000.0,1.05,1.6177366371783466,6.057515745290779,2.6748927017944046,2.9662094952563223,1009320.0,318560.0,658010.0,1395090.0,455080.0,940010.0,0.7234802055781347,528.1182408074982,0.001802451333813987,0.4841263810580386,28.0
56060-5-74-32-0,Norwalk,SingleFamily,636000.0,2023-09-22,1729.0,5.0,3.0,3.0,0.0,1992.0,33.0,0.15,6534.0,10.0,1,695000.0,620000.0,360.1510310775486,224,1,620000.0,360.1510310775486,1,620000.0,369.04761904761904,311,665000.0,1.05,1.637274497994476,6.674221622420632,2.066639290318661,3.183466050074202,417630.0,151040.0,265130.0,594530.0,215770.0,378760.0,0.7024540393251812,367.84268363215733,0.002891844997108155,0.5696827971183948,33.0
56060-5-17-252-0,Norwalk,SingleFamily,1245000.0,2023-09-22,3727.0,5.0,4.0,4.0,0.0,1994.0,31.0,1.15,50093.0,10.0,1,695000.0,684000.0,402.82685512367493,140,2,900000.0,387.8748370273794,0,645000.0,389.96372430471587,463,665000.0,1.05,1.7269375319649507,9.350716228767475,1.7960664955091756,5.854965473183427,810720.0,245850.0,563400.0,1156060.0,351210.0,804850.0,0.7012784803556908,334.04883284142744,0.0013415615776764154,0.4363684771033014,31.0
56060-2-85-43-0,Norwalk,SingleFamily,975000.0,2023-09-22,2116.0,3.0,2.0,2.0,0.0,2007.0,18.0,0.28,12196.0,5.0,1,695000.0,620000.0,360.1510310775486,224,1,620000.0,360.1510310775486,1,620000.0,369.04761904761904,311,665000.0,1.05,1.862098015011762,6.298310112548933,1.8374889711741562,4.353022950268581,605810.0,296860.0,308950.0,865440.0,424080.0,441360.0,0.7000023109632094,460.7750472589792,0.0014177693761814746,0.9608674542806279,18.0
73070-E 004 7952,Stamford,SingleFamily,441000.0,2023-09-22,912.0,3.0,1.0,1.0,0.0,1994.0,31.0,0.2336,10176.0,5.0,1,695000.0,825000.0,356.67963683527887,197,2,900000.0,387.8748370273794,0,755000.0,362.4579932789246,351,806000.0,1.1,3.686259661521642,6.856198877408048,3.245362328320756,2.5752435053320255,325770.0,238070.0,79390.0,453510.0,340100.0,113410.0,0.718330356552226,483.55263157894734,0.003289473684210526,2.998740395515808,31.0
73070-N 018 3800,Stamford,SingleFamily,650000.0,2023-09-22,1484.0,3.0,2.0,2.0,0.0,1996.0,29.0,0.2965,12915.0,6.0,1,695000.0,825000.0,356.67963683527887,197,2,900000.0,387.8748370273794,0,755000.0,362.4579932789246,351,806000.0,1.1,3.4266801510080973,6.569932247884864,3.0015847400941373,2.715286160378838,388980.0,248340.0,119760.0,525860.0,354770.0,171090.0,0.7397025824363899,438.00539083557953,0.0020215633423180594,2.073647294589178,29.0
2739-18A,Bridgeport,SingleFamily,180000.0,2023-09-22,1536.0,4.0,2.0,2.0,0.0,2015.0,10.0,0.1554,6770.0,6.0,1,695000.0,365000.0,258.86524822695037,333,2,900000.0,387.8748370273794,0,372000.0,268.1081081081081,698,370000.0,0.65,2.5224150219944335,14.834663770614569,2.027870375606216,0.7067290853086661,149750.0,66440.0,83310.0,213940.0,94920.0,119020.0,0.6999626063382257,117.1875,0.0026041666666666665,0.7975033009242588,10.0
353,Milford,SingleFamily,625000.0,2023-09-22,2281.0,4.0,1.5,1.0,1.0,1994.0,31.0,0.09,3920.0,7.0,1,695000.0,430000.0,312.27305737109657,319,2,900000.0,387.8748370273794,0,495000.0,336.734693877551,736,490000.0,0.8,2.08197440664149,12.565964062294697,5.0,5.250001604954946,351450.0,169860.0,178780.0,498050.0,242650.0,255400.0,0.7056520429675736,274.0026304252521,0.0017536168347216134,0.9501062758697841,31.0
17393,Milford,SingleFamily,450000.0,2023-09-22,2016.0,4.0,1.5,1.0,1.0,2012.0,13.0,0.39,16988.0,8.0,1,695000.0,496250.0,333.3893181054753,122,2,900000.0,387.8748370273794,0,465000.0,314.40162271805275,277,490000.0,0.8,0.7329918434001639,16.144738836496295,5.0,7.159672616646162,285810.0,94630.0,184160.0,398280.0,135190.0,263090.0,0.717610726122326,223.21428571428572,0.001984126984126984,0.5138466550825369,13.0
0440470000,Fairfield,SingleFamily,290000.0,2023-09-22,780.0,2.0,1.0,1.0,0.0,1984.0,41.0,0.1653,7199.0,4.0,1,695000.0,650000.0,380.1169590643275,323,2,900000.0,387.8748370273794,0,650000.0,377.35849056603774,430,800000.0,1.2,2.567453798777317,12.68462589321728,5.0,1.7928896663327976,143500.0,126000.0,17500.0,205000.0,180000.0,25000.0,0.7,371.79487179487177,0.002564102564102564,7.2,41.0
2278-34,Bridgeport,SingleFamily,380000.0,2023-09-22,1401.0,3.0,2.0,2.0,0.0,2002.0,23.0,0.1515,6599.0,6.0,1,695000.0,380000.0,264.43980514961726,456,2,900000.0,387.8748370273794,0,400000.0,167.85564414603442,223,370000.0,0.65,2.131946196088031,13.778285818233037,1.4464698953012423,0.8403682136972179,167570.0,73060.0,94510.0,239390.0,104370.0,135020.0,0.69998746814821,271.2348322626695,0.0021413276231263384,0.7730398899587345,23.0
1791510000,Fairfield,SingleFamily,1775000.0,2023-09-22,3084.0,4.0,3.5,3.0,1.0,2020.0,5.0,0.2296,9999.0,11.0,1,695000.0,1050000.0,510.4521147301896,251,1,1050000.0,510.4521147301896,1,925000.0,446.42857142857144,673,800000.0,1.2,0.7889145277109028,10.476763004085761,5.0,3.350807508029874,853860.0,261100.0,587510.0,1212300.0,373000.0,839300.0,0.7043306112348429,575.5512321660182,0.0012970168612191958,0.44441796735374717,5.0
2034-25,Bridgeport,SingleFamily,315000.0,2023-09-21,1246.0,3.0,1.5,1.0,1.0,1985.0,40.0,0.1148,4999.0,7.0,1,695000.0,365000.0,258.86524822695037,333,2,900000.0,387.8748370273794,0,340000.0,219.2134107027724,278,370000.0,0.65,2.061587346391617,14.306479378827326,1.727592414751556,1.157854194743635,97730.0,22570.0,70710.0,133260.0,32240.0,101020.0,0.7333783580969533,252.80898876404495,0.002407704654895666,0.31919106208457076,40.0
30-14-11,Newtown,SingleFamily,400000.0,2023-09-21,1008.0,3.0,1.0,1.0,0.0,1997.0,28.0,1.0,43560.0,6.0,1,695000.0,615000.0,264.17525773195877,162,2,900000.0,387.8748370273794,0,600000.0,268.81720430107526,345,575000.0,0.85,8.51464362930864,26.758817452702097,5.0,4.509717364893362,243310.0,82390.0,160920.0,347580.0,117700.0,229880.0,0.7000115081420105,396.8253968253968,0.002976190476190476,0.5119935371613223,28.0
786000,Trumbull,SingleFamily,450000.0,2023-09-21,1896.0,4.0,1.5,1.0,1.0,1990.0,35.0,1.3,56628.0,8.0,1,695000.0,660000.0,292.29406554472985,211,2,900000.0,387.8748370273794,0,600000.0,323.18879612173447,672,600000.0,0.85,6.913948219861018,19.18813447150992,5.0,2.6918651484734823,291200.0,158060.0,130690.0,412500.0,225800.0,186700.0,0.705939393939394,237.34177215189874,0.002109704641350211,1.2094268880557044,35.0
1272,Milford,SingleFamily,1620000.0,2023-09-21,3060.0,4.0,3.5,3.0,1.0,2006.0,19.0,0.19,8276.0,9.0,1,695000.0,430000.0,312.27305737109657,319,2,900000.0,387.8748370273794,0,495000.0,336.734693877551,736,490000.0,0.8,2.251766359540351,12.930610656657514,5.0,5.538262361676516,655970.0,392020.0,263950.0,937100.0,560030.0,377070.0,0.7,529.4117647058823,0.00130718954248366,1.4852055313506345,19.0
1665-19,Bridgeport,MultiFamily_2-4,390000.0,2023-09-21,2549.0,4.0,3.0,3.0,0.0,1992.0,33.0,0.1102,4800.0,10.0,4,538750.0,365000.0,258.86524822695037,333,2,900000.0,387.8748370273794,0,352100.0,145.01647446457991,117,370000.0,0.65,1.349443226318916,13.658502668433641,0.9626886325250971,0.7674827485836033,169768.0,36718.0,127600.0,234744.0,52454.0,182290.0,0.7232048529461882,153.00117693213025,0.001569242840329541,0.2877586206896552,33.0
2119-17,Bridgeport,SingleFamily,325000.0,2023-09-21,1373.0,4.0,2.0,2.0,0.0,1988.0,37.0,0.1205,5249.0,6.0,1,695000.0,365000.0,258.86524822695037,333,2,900000.0,387.8748370273794,0,372000.0,268.1081081081081,698,370000.0,0.65,1.765596743395231,13.942356083796078,1.1055578039906422,0.006725514707284219,142736.0,63306.0,75400.0,198157.0,90437.0,107720.0,0.7203177278622507,236.70793882010196,0.0029133284777858705,0.8396021220159151,37.0
2433-10,Bridgeport,SingleFamily,500000.0,2023-09-21,2490.0,4.0,2.5,2.0,1.0,2020.0,5.0,0.1148,4999.0,8.0,1,695000.0,380000.0,264.43980514961726,456,2,900000.0,387.8748370273794,0,372000.0,268.1081081081081,698,370000.0,0.65,2.197066894859182,14.372947117298338,1.5442936527746218,0.08622960229516252,244740.0,70120.0,174620.0,349620.0,100170.0,249450.0,0.7000171614896173,200.80321285140562,0.001606425702811245,0.4015576680792578,5.0
56060-5-16-133-0,Norwalk,SingleFamily,577400.0,2023-09-21,2135.0,4.0,2.0,2.0,0.0,1991.0,34.0,0.22,9583.0,8.0,1,695000.0,684000.0,402.82685512367493,140,2,900000.0,387.8748370273794,0,645000.0,389.96372430471587,463,665000.0,1.05,1.6214274085974327,9.012808923312967,1.111106164005579,5.2313391911326335,380250.0,165450.0,212320.0,539670.0,236360.0,303310.0,0.7045972538773695,270.4449648711944,0.001873536299765808,0.779248304446119,34.0
1055900,Trumbull,SingleFamily,569000.0,2023-09-21,1703.0,3.0,2.0,2.0,0.0,1993.0,32.0,0.54,23522.0,7.0,1,695000.0,560000.0,328.8314738696418,249,2,900000.0,387.8748370273794,0,600000.0,323.18879612173447,672,600000.0,0.85,5.475966630587109,17.255587608214285,5.0,1.6105569983771773,292530.0,155820.0,108150.0,377100.0,222600.0,154500.0,0.7757358790771679,334.1162654139753,0.0017615971814445098,1.4407766990291262,32.0
1124-11,Bridgeport,SingleFamily,320000.0,2023-09-21,2598.0,6.0,3.5,3.0,1.0,1992.0,33.0,0.062,2699.0,10.0,1,695000.0,409500.0,168.93564356435644,453,2,900000.0,387.8748370273794,0,420000.0,161.66281755196306,202,370000.0,0.65,1.1759947534566524,12.1914776736769,1.0056892056947913,0.4741681006223075,172356.0,20696.0,151660.0,246215.0,29565.0,216650.0,0.7000223382003533,123.17167051578137,0.0023094688221709007,0.13646314123697745,33.0
56060-6-32B-58-0,Norwalk,SingleFamily,1237000.0,2023-09-21,1202.0,3.0,2.0,2.0,0.0,1997.0,28.0,0.46,20037.0,5.0,1,695000.0,1100000.0,501.5959872321021,127,1,1100000.0,501.5959872321021,1,1400000.0,638.6861313868613,87,665000.0,1.05,1.5187193146346358,5.239749436159954,3.338625971475053,2.9813038727340313,741060.0,460050.0,233000.0,990070.0,657210.0,332860.0,0.7484925308311533,1029.1181364392678,0.0024958402662229617,1.9744635193133047,28.0
0311780000,Fairfield,SingleFamily,626500.0,2023-09-21,2164.0,4.0,1.5,1.0,1.0,1983.0,42.0,0.1311,5711.0,9.0,1,695000.0,650000.0,380.1169590643275,323,2,900000.0,387.8748370273794,0,650000.0,377.35849056603774,430,800000.0,1.2,2.094571975308799,13.08295784939822,5.0,1.2238197367558712,333690.0,186970.0,136150.0,461600.0,267100.0,194500.0,0.7228986135181976,289.5101663585952,0.0018484288354898336,1.3732647814910026,42.0
43-2-55-LT-2,Newtown,SingleFamily,680000.0,2023-09-21,2982.0,4.0,2.5,2.0,1.0,2006.0,19.0,5.03,219106.0,10.0,1,695000.0,490000.0,309.7345132743363,167,2,900000.0,387.8748370273794,0,555000.0,284.32377049180326,299,575000.0,0.85,10.022772237382116,29.760955334727534,5.0,3.3543093585514328,436720.0,78700.0,355850.0,620780.0,112430.0,508350.0,0.7035020458133316,228.03487592219986,0.0013413816230717639,0.22116060137698468,19.0
73070-N 002 1488,Stamford,SingleFamily,672500.0,2023-09-21,3434.0,5.0,5.5,5.0,1.0,2003.0,22.0,0.186,8099.0,10.0,1,695000.0,900000.0,366.4495114006515,131,1,900000.0,366.4495114006515,1,764000.0,333.9160839160839,464,806000.0,1.1,1.2251540539174959,2.3357790452528917,1.5152116456986036,1.2762674264315876,499610.0,405830.0,92380.0,711730.0,579760.0,131970.0,0.7019656330349993,195.8357600465929,0.00145602795573675,4.393050443819009,22.0
73070-E 002 3288,Stamford,SingleFamily,960000.0,2023-09-21,2121.0,3.0,3.0,3.0,0.0,1994.0,31.0,1.0,43560.0,5.0,1,695000.0,900000.0,342.5961172440046,138,1,900000.0,342.5961172440046,1,755000.0,362.4579932789246,351,806000.0,1.1,3.575430833239765,7.4277019824624375,3.748768504448862,1.9857470025456792,484190.0,278670.0,177770.0,652050.0,398100.0,253950.0,0.7425657541599571,452.6166902404526,0.0014144271570014145,1.5675873319457727,31.0
56060-2-50-35-0,Norwalk,SingleFamily,600000.0,2023-09-20,1224.0,3.0,3.0,3.0,0.0,1997.0,28.0,0.18,7840.0,6.0,1,695000.0,620000.0,360.1510310775486,224,1,620000.0,360.1510310775486,1,620000.0,369.04761904761904,311,665000.0,1.05,1.725757728454556,6.443862559135326,2.025924253776961,3.507618115483524,399630.0,136840.0,262790.0,570910.0,195490.0,375420.0,0.6999877388730272,490.19607843137254,0.0024509803921568627,0.5207199665131854,28.0
1830-32B,Bridgeport,SingleFamily,265000.0,2023-09-20,1720.0,5.0,1.5,1.0,1.0,1982.0,43.0,0.0631,2749.0,7.0,1,695000.0,320000.0,156.135642839717,394,2,900000.0,387.8748370273794,0,340000.0,219.2134107027724,278,370000.0,0.65,1.4833468219812063,13.11125489897973,1.877417095490131,2.0300326732801466,121913.0,28713.0,92260.0,172818.0,41018.0,131800.0,0.7054415628001712,154.06976744186048,0.0029069767441860465,0.31121829611966184,43.0
73070-N 005Z 2224,Stamford,SingleFamily,410000.0,2023-09-20,1656.0,3.0,2.0,2.0,0.0,1972.0,53.0,0.2457,10703.0,7.0,1,695000.0,676000.0,338.67735470941886,254,1,676000.0,338.67735470941886,1,764000.0,333.9160839160839,464,806000.0,1.1,1.8842876974147227,4.229662568657453,1.5125580275779622,0.5813047406050487,336610.0,244560.0,91200.0,479650.0,349360.0,130290.0,0.7017825497758783,247.58454106280195,0.0018115942028985507,2.681578947368421,53.0
